Location Name,Full Address,City,Lat,Lon
מקלט 28 כפר סאלד,"כפר סאלד ליד המשרד של היישוב, כפר סאלד",כפר סאלד,33.193680393684055,35.65889351340071
מקלט 3 כפר סאלד,"כפר סאלד ליד הנהלת חשבונות של היישוב, כפר סאלד",כפר סאלד,33.19662499640776,35.65743951819004
מקלט 4 כפר סאלד,"כפר סאלד ליד המשרד של היישוב, כפר סאלד",כפר סאלד,33.19379073891672,35.65830427535749
מקלט 5 כפר סאלד,"כפר סאלד ליד הנהלת חשבונות של היישוב, כפר סאלד",כפר סאלד,33.195876348295535,35.6575214556609
מקלט 6 כפר סאלד,"כפר סאלד ליד הסיפרייה של היישוב, כפר סאלד",כפר סאלד,33.19746860125972,35.65851628514551
מקלט ציבורי כפר סאלד,"כפר סאלד ליד המשרד של היישוב, כפר סאלד",כפר סאלד,33.19468497402563,35.65785848487315
"מקלט התמר 1, כפר סבא","התמר 1, כפר סבא",כפר סבא,32.181159260664636,34.93895680528789
"מקלט סירני 10, כפר סבא","סירני 10, כפר סבא",כפר סבא,32.179683343362946,34.89282603513068
מקלט  מס 8 כפר סבא,"שלמה המלך 4, כפר סבא",כפר סבא,32.18202924163287,34.94100077651663
מקלט 16 כפר סבא,"התמר 15ג, כפר סבא",כפר סבא,32.181111316590986,34.93759969690457
מקלט 23 כפר סבא,"יציאת אירופה 11, כפר סבא",כפר סבא,32.17194795062062,34.92043987255096
מקלט 37 כפר סבא,"שבזי 1, כפר סבא",כפר סבא,32.19079056523978,34.90669083450341
מקלט 39 כפר סבא,"קפלנסקי 1, כפר סבא",כפר סבא,32.18971935160885,34.903682648948944
מקלט 46 כפר סבא,"סנש 12, כפר סבא",כפר סבא,32.17967506496512,34.896812908561074
מקלט 58 כפר סבא,"ויצמן 136, כפר סבא",כפר סבא,32.17445116251099,34.910900264533964
מקלט 59 כפר סבא,"שמחוני אסף 11, כפר סבא",כפר סבא,32.18110915701757,34.92005092381183
מקלט מס'  2 כפר סבא,"השופטים 6, כפר סבא",כפר סבא,32.18576816917009,34.939346385191925
מקלט מס 1 כפר סבא,"רות 23, כפר סבא",כפר סבא,32.19084430601265,34.93892869906153
מקלט מס' 10 כפר סבא,"יהודה המכבי 2, כפר סבא",כפר סבא,32.184031510780734,34.94115406907051
מקלט מס' 11 כפר סבא,"שאול המלך 35, כפר סבא",כפר סבא,32.184082274747354,34.939552742982436
מקלט מס' 12 כפר סבא,"התאנה 3, כפר סבא",כפר סבא,32.18035015044282,34.94014673445259
מקלט מס' 14 כפר סבא,"התאנה 12, כפר סבא",כפר סבא,32.18142175330273,34.93942259912798
מקלט מס' 17 כפר סבא,"האילנות 23, כפר סבא",כפר סבא,32.18032641530635,34.93743233127514
מקלט מס 18 כפר סבא,"הרימון 13 ג, כפר סבא",כפר סבא,32.18068922453724,34.93842799663808
מקלט מס 19 כפר סבא,"הרימון 7, כפר סבא",כפר סבא,32.18019371678674,34.938652108270176
מקלט מס 20 כפר סבא,"הזית 6, כפר סבא",כפר סבא,32.18022248260648,34.93946848599887
מקלט מס 21 כפר סבא,"הל""ה 27, כפר סבא",כפר סבא,32.16728749370059,34.92527818964071
מקלט מס 22 כפר סבא,"אלקלעי 1, כפר סבא",כפר סבא,32.16899774715982,34.9238628969455
מקלט מס' 22 כפר סבא,"אלקלעי 1, כפר סבא",כפר סבא,32.1708170705585,34.92283950018279
מקלט מס 24 כפר סבא,"גרץ 10, כפר סבא",כפר סבא,32.178880824317446,34.91963371979741
מקלט מס 25 כפר סבא,"טירת צבי 15, כפר סבא",כפר סבא,32.18137439937475,34.917706721767836
מקלט מס 26 כפר סבא,"הרב קוק 9, כפר סבא",כפר סבא,32.18277702508744,34.911955131857795
מקלט מס 27 כפר סבא,"יבנה 3, כפר סבא",כפר סבא,32.18141009658138,34.913592443481434
מקלט מס 28 כפר סבא,"עציון 13, כפר סבא",כפר סבא,32.179878252972465,34.91410627289358
מקלט מס 29 כפר סבא,"הסנהדרין 6, כפר סבא",כפר סבא,32.18368098935751,34.90901499428676
מקלט מס' 3 כפר סבא,"הנביאים 5, כפר סבא",כפר סבא,32.1871660954917,34.93942716802762
מקלט מס 30 כפר סבא,"שפרינצק 10, כפר סבא",כפר סבא,32.180867784661544,34.905323471336196
מקלט מס 31 כפר סבא,"שפרינצק 10, כפר סבא",כפר סבא,32.18088561950238,34.90523858538274
מקלט מס 32 כפר סבא,"חצרות הדר 12, כפר סבא",כפר סבא,32.18076080081115,34.902047357642076
מקלט מס' 33 כפר סבא,"מאפו 33, כפר סבא",כפר סבא,32.181601641203514,34.8992028307716
מקלט מס' 34 כפר סבא,"ניצנים 12, כפר סבא",כפר סבא,32.181275139762995,34.902183503385984
מקלט מס 35 כפר סבא,"כהן 2, כפר סבא",כפר סבא,32.18598730716373,34.90423572510874
מקלט מס' 36 כפר סבא,"פרישמן 1, כפר סבא",כפר סבא,32.1875003502864,34.907231755212315
מקלט מס' 38 כפר סבא,"קפלנסקי 1, כפר סבא",כפר סבא,32.18993544855596,34.903544079857674
מקלט מס' 4 כפר סבא,"יונה 8, כפר סבא",כפר סבא,32.18708000469034,34.937083891906546
מקלט מס' 40 כפר סבא,"קורצק 9, כפר סבא",כפר סבא,32.192396921040114,34.8959005343696
מקלט מס' 42 כפר סבא,"ויתקין 13, כפר סבא",כפר סבא,32.18949351144982,34.89974913945067
מקלט מס 43 כפר סבא,"לופבן 7, כפר סבא",כפר סבא,32.18912938376604,34.902083322623504
מקלט מס 44 כפר סבא,"רמז דוד 17, כפר סבא",כפר סבא,32.19017462524752,34.901740522577896
מקלט מס 45 כפר סבא,"סירקין 13, כפר סבא",כפר סבא,32.18444365003934,34.89978716594764
מקלט מס' 48 כפר סבא,"הגטאות 22, כפר סבא",כפר סבא,32.17906587065533,34.89109980970099
מקלט מס' 49 כפר סבא,"השומר 4, כפר סבא",כפר סבא,32.18291068786182,34.892412103926404
מקלט מס' 5 כפר סבא,"דניאל 17, כפר סבא",כפר סבא,32.185609217380446,34.936664029404874
מקלט מס 50 כפר סבא,"חבצלת השרון 9, כפר סבא",כפר סבא,32.174856895083714,34.895715815058836
מקלט מס 51 כפר סבא,"הסתדרות 8, כפר סבא",כפר סבא,32.17294415560623,34.89531937046318
מקלט מס 53 כפר סבא,"ששת הימים 2, כפר סבא",כפר סבא,32.174898956037495,34.90192889059524
מקלט מס 54 כפר סבא,"איינשטין 14, כפר סבא",כפר סבא,32.17285718973576,34.90036646516507
מקלט מס 55 כפר סבא,"ויצמן 92, כפר סבא",כפר סבא,32.17538893622042,34.90700602150657
מקלט מס' 56 כפר סבא,"הגלבוע 48, כפר סבא",כפר סבא,32.17237917220006,34.911808119630116
מקלט מס' 57 כפר סבא,"אברהם קרן 27, כפר סבא",כפר סבא,32.171846831706915,34.91168259254429
מקלט מס' 6 כפר סבא,"יונה 8, כפר סבא",כפר סבא,32.18533947046251,34.937035958412864
מקלט מס 60 כפר סבא,"ויצמן 58, כפר סבא",כפר סבא,32.17630673354113,34.902348354363305
מקלט מס 63 כפר סבא,"המיסדים 9, כפר סבא",כפר סבא,32.1751244255845,34.91347458366368
מקלט מס' 64 כפר סבא,"נחשון 11, כפר סבא",כפר סבא,32.17484837110488,34.907219833382236
מקלט מס 7 כפר סבא,"לוי אשכול 1, כפר סבא",כפר סבא,32.18249384154114,34.93893172579616
"מקלט חלקה 5 צפונית לישוב, כפר סילבר","חלקה 5 צפונית לישוב, כפר סילבר",כפר סילבר,31.6752632356104,34.610764086298026
מקלט ציבורי כפר סילבר,"חלקה 7 במבנה התיכון, כפר סילבר",כפר סילבר,31.673308373887686,34.611219419570986
מקלט ציבורי כפר סילבר,"חלקה 7 במבנה חטיבת הביניים, כפר סילבר",כפר סילבר,31.67306645419224,34.611558402027626
מקלט ציבורי כפר סילבר,"חלקה 9 מערבית לישוב, כפר סילבר",כפר סילבר,31.67347476142511,34.61015329748033
מקלטים כפר סילבר,"חלקה 4 מול הפנימייה, כפר סילבר",כפר סילבר,31.674976167765738,34.61303316567223
מקלטים כפר סילבר,"חלקה 5 מערבית לישוב, כפר סילבר",כפר סילבר,31.67440548840853,34.61054809180459
מקלטים כפר סילבר,"חלקה 9 מרכז החלקה, כפר סילבר",כפר סילבר,31.672328533002844,34.60996024023138
"מקלט האילנות 24, כפר סירקין","האילנות 24, כפר סירקין",כפר סירקין,32.07434207324242,34.92203408988609
"מקלט הגפנים 5, כפר סירקין","הגפנים 5, כפר סירקין",כפר סירקין,32.07990561796386,34.925872399613766
"מקלט כפר עזה דרום, כפר עזה","כפר עזה דרום, כפר עזה",כפר עזה,31.482025086488377,34.53072411948688
"מקלט כפר עזה דרום, כפר עזה","כפר עזה דרום, כפר עזה",כפר עזה,31.482552407468464,34.534971893524535
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.48390563188868,34.531615690754556
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.481794584283882,34.533198807410464
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.48172455359963,34.53188386338657
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.48258548198322,34.53267750248202
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.48352415643362,34.53110275680251
"מקלט כפר עזה מרכז, כפר עזה","כפר עזה מרכז, כפר עזה",כפר עזה,31.48480622354956,34.53309311518653
"מקלט כפר עזה צפון, כפר עזה","כפר עזה צפון, כפר עזה",כפר עזה,31.48524646664285,34.531058850006204
"מקלט כפר עזה צפון, כפר עזה","כפר עזה צפון, כפר עזה",כפר עזה,31.485305056620444,34.531910870423076
מקלט 1 כפר עזה,"כפר עזה מרכז, כפר עזה",כפר עזה,31.48346379528016,34.53162937634212
מקלט 16 כפר עזה,"כפר עזה צפון, כפר עזה",כפר עזה,31.485721662380367,34.530529246497835
מקלט 7 כפר עזה,"כפר עזה מרכז, כפר עזה",כפר עזה,31.4840976125428,34.532108936276174
מקלט 9 כפר עזה,"כפר עזה צפון, כפר עזה",כפר עזה,31.4844872215618,34.530738048368015
מקלט מ.י.ל.ה כפר עזה,"כפר עזה דרום, כפר עזה",כפר עזה,31.481896652351,34.533745304502766
"מקלט כפר עציון מזרחית לישוב, כפר עציון","כפר עציון מזרחית לישוב, כפר עציון",כפר עציון,31.650414849807106,35.11626745042173
"מקלט כפר עציון מערבית לישוב, כפר עציון","כפר עציון מערבית לישוב, כפר עציון",כפר עציון,31.649394247281172,35.11411769752682
"מקלט כפר עציון מרכז, כפר עציון","כפר עציון מרכז, כפר עציון",כפר עציון,31.649629589388034,35.115340429163275
"מקלט כפר עציון מרכז, כפר עציון","כפר עציון מרכז, כפר עציון",כפר עציון,31.650730091188986,35.11567675201969
"מקלט כפר עציון צפון, כפר עציון","כפר עציון צפון, כפר עציון",כפר עציון,31.651334745000607,35.11626658256544
"מקלט כפר עציון צפון, כפר עציון","כפר עציון צפון, כפר עציון",כפר עציון,31.651081654408255,35.1154444740005
"מקלט כפר פינס חלקה 111, כפר פינס","כפר פינס חלקה 111, כפר פינס",כפר פינס,32.4865811289595,35.00551631554323
"מקלט כפר פינס ליד בית הכנסת, כפר פינס","כפר פינס ליד בית הכנסת, כפר פינס",כפר פינס,32.48285361816251,35.003418041180815
"מקלט כפר פינס ליד מגרש משולב חלקה 106, כפר פינס","כפר פינס ליד מגרש משולב חלקה 106, כפר פינס",כפר פינס,32.48508838784432,35.00245556239947
"מקלט עין עירון מערבית לישוב חלקה 110, כפר פינס","עין עירון מערבית לישוב חלקה 110, כפר פינס",כפר פינס,32.48718997495499,35.00279132474365
מקלט 64 כפר קיש,"השדות צפון היישוב, כפר קיש",כפר קיש,32.66886267431868,35.45027467288609
מקלט 65 כפר קיש,"המייסדים מרכז היישוב, כפר קיש",כפר קיש,32.66725278006523,35.44813815727075
מקלט 69 כפר קיש,"נוף תבור מערב היישוב, כפר קיש",כפר קיש,32.66829306354664,35.44642461511175
"מקלט גוש 21129 חלקה 158, כפר ראש הנקרה","גוש 21129 חלקה 158, כפר ראש הנקרה",כפר ראש הנקרה,33.08555766575051,35.11288224910019
"מקלט גוש 21129 חלקה 206, כפר ראש הנקרה","גוש 21129 חלקה 206, כפר ראש הנקרה",כפר ראש הנקרה,33.08612518581747,35.11217474675218
"מקלט גוש 21129 חלקה 273, כפר ראש הנקרה","גוש 21129 חלקה 273, כפר ראש הנקרה",כפר ראש הנקרה,33.086755849397804,35.11151001248455
"מקלט גוש 21129 חלקה 297, כפר ראש הנקרה","גוש 21129 חלקה 297, כפר ראש הנקרה",כפר ראש הנקרה,33.08549372730709,35.11176839758019
"מקלט חלקה 265 צמוד למעון, כפר ראש הנקרה","חלקה 265 צמוד למעון, כפר ראש הנקרה",כפר ראש הנקרה,33.087688986474255,35.11328655716108
מקלט 10 כפר ראש הנקרה,"מגרש 162 ליד גן ילדים חצב, כפר ראש הנקרה",כפר ראש הנקרה,33.087226138194836,35.113448201289245
מקלט 11 כפר ראש הנקרה,"גוש 21129 חלקה 266, כפר ראש הנקרה",כפר ראש הנקרה,33.088009852739006,35.11246197747317
מקלט 13 כפר ראש הנקרה,"חלקה 265 ליד הגן הטיפולי, כפר ראש הנקרה",כפר ראש הנקרה,33.08774028287024,35.11372615842343
מקלט 14 כפר ראש הנקרה,"חלקה 265 ליד גן ילדים, כפר ראש הנקרה",כפר ראש הנקרה,33.088056055641836,35.11399361073823
מקלט 16 כפר ראש הנקרה,"גוש 21129 חלקה 60, כפר ראש הנקרה",כפר ראש הנקרה,33.08798437248626,35.11461492499796
מקלט 17 כפר ראש הנקרה,"גוש 21129 חלקה 147, כפר ראש הנקרה",כפר ראש הנקרה,33.08621584059842,35.112838723892494
מקלט 18 כפר ראש הנקרה,"גוש 21129 חלקה 253, כפר ראש הנקרה",כפר ראש הנקרה,33.08718253911935,35.11550474909425
מקלט 19 כפר ראש הנקרה,"גוש 21129 חלקה 78, כפר ראש הנקרה",כפר ראש הנקרה,33.08833541226089,35.11377910296746
מקלט 20 כפר ראש הנקרה,"גוש 21129 חלקה 268, כפר ראש הנקרה",כפר ראש הנקרה,33.0858830967772,35.11402796702495
מקלט 21 כפר ראש הנקרה,"גוש 21129 חלקה 258, כפר ראש הנקרה",כפר ראש הנקרה,33.085368991560884,35.11380356757273
מקלט 23 כפר ראש הנקרה,"גוש 21129 חלקה 287, כפר ראש הנקרה",כפר ראש הנקרה,33.085601462432024,35.111147060494
מקלט 24 כפר ראש הנקרה,"גוש 21129 חלקה 207, כפר ראש הנקרה",כפר ראש הנקרה,33.086241370738286,35.11079292732479
מקלט 26 כפר ראש הנקרה,"גוש 21129 חלקה 219, כפר ראש הנקרה",כפר ראש הנקרה,33.087025808254175,35.11079209607646
מקלט 3 כפר ראש הנקרה,"גוש 21129 חלקה 207, כפר ראש הנקרה",כפר ראש הנקרה,33.08627810123525,35.11168188834148
מקלט 4 כפר ראש הנקרה,"גוש 21129 חלקה 273, כפר ראש הנקרה",כפר ראש הנקרה,33.08664793785623,35.11189571791039
מקלט 5 כפר ראש הנקרה,"גוש 21129 חלקה 207, כפר ראש הנקרה",כפר ראש הנקרה,33.08652116391303,35.1111675113611
מקלט 6 כפר ראש הנקרה,"גוש 21129 חלקה 316, כפר ראש הנקרה",כפר ראש הנקרה,33.08684591878404,35.11138138683321
מקלט 7 כפר ראש הנקרה,"גוש 21129 חלקה 273, כפר ראש הנקרה",כפר ראש הנקרה,33.086927442127525,35.11188471429327
מקלט 9 כפר ראש הנקרה,"גוש 21129 חלקה 272, כפר ראש הנקרה",כפר ראש הנקרה,33.08657721368113,35.113813039329386
"מקלט כפר רוזנואלד (זרעית) חלקה 126, כפר רוזנואלד (זרעית)","כפר רוזנואלד (זרעית) חלקה 126, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.10009642547642,35.290148717499626
"מקלט כפר רוזנואלד (זרעית) חלקה 155, כפר רוזנואלד (זרעית)","כפר רוזנואלד (זרעית) חלקה 155, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.09834169906519,35.28490869589783
"מקלט כפר רוזנואלד (זרעית) חלקה 43, כפר רוזנואלד (זרעית)","כפר רוזנואלד (זרעית) חלקה 43, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.10061098193943,35.28924936016224
מקלט - כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 123 ליד בית הכנסת, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.09942993614923,35.28907682658107
מקלט - 1 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 141, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.1014308829407,35.29012858771545
מקלט - 10 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 98, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.098447737462834,35.28818676245887
מקלט - 4 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 143, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.099900809601145,35.286056354089055
מקלט - 5 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 144, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.09902613112056,35.286173381772215
מקלט - 7 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 127, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.0997354771948,35.2905661536371
מקלט - 9 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 146, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.0981963587775,35.28655825602477
מקלט -3 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 142, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.10012554449722,35.28708496411055
מקלט -8 כפר רוזנואלד (זרעית),"כפר רוזנואלד (זרעית) חלקה 130, כפר רוזנואלד (זרעית)",כפר רוזנואלד (זרעית),33.101060188472275,35.29159585909158
"מקלט כפר רופין ליד המזכירות, כפר רופין","כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.46025509416205,35.55746028305908
"מקלט כפר רופין ליד המזכירות, כפר רופין","כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.45994969924875,35.557033651624046
מקלט 155 כפר רופין,"כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.460216666307055,35.55830037982906
מקלט 169 כפר רופין,"כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.45974167637873,35.557256196676725
מקלט 170 כפר רופין,"כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.45995698739763,35.55765056822935
מקלט 171 כפר רופין,"כפר רופין ליד המזכירות, כפר רופין",כפר רופין,32.46019095880697,35.55782165792289
מקלט 1 כפר רות,"כפר רות ליד המזכירות, כפר רות",כפר רות,31.910360087809604,35.03498343543715
מקלט 2 כפר רות,"כפר רות סוף היישוב, כפר רות",כפר רות,31.908675064235947,35.0360225947458
מקלט 3 כפר רות,"כפר רות סוף היישוב, כפר רות",כפר רות,31.908519545073936,35.03436305099962
"מקלט כפר שמאי במרכז הישוב, כפר שמאי","כפר שמאי במרכז הישוב, כפר שמאי",כפר שמאי,32.9538451157531,35.457627254173964
"מקלט כפר שמאי בצפון הישוב, כפר שמאי","כפר שמאי בצפון הישוב, כפר שמאי",כפר שמאי,32.961061191033814,35.456278787692675
"מקלט כפר שמאי המזרח הישוב, כפר שמאי","כפר שמאי המזרח הישוב, כפר שמאי",כפר שמאי,32.95389810891813,35.45817284061496
מקלט 1 כפר שמאי,"כפר שמאי בדרום הישוב, כפר שמאי",כפר שמאי,32.95191657227379,35.457119110461385
מקלט 2 כפר שמאי,"כפר שמאי במערב הישוב, כפר שמאי",כפר שמאי,32.95685805819605,35.456951355281596
מקלט 3 כפר שמאי,"כפר שמאי בצפון הישוב, כפר שמאי",כפר שמאי,32.95827050339887,35.458516891841604
"מקלט דרך התירוש ליד המזכירות, כפר שמואל","דרך התירוש ליד המזכירות, כפר שמואל",כפר שמואל,31.88813422617768,34.93323694813814
"מקלט נתיב המטעים סוף היישוב, כפר שמואל","נתיב המטעים סוף היישוב, כפר שמואל",כפר שמואל,31.89559196367511,34.93308824406216
מקלט1 כפר שמואל,"נתיב המטעים סוף היישוב, כפר שמואל",כפר שמואל,31.89214964058359,34.92596342537305
מקלט2 כפר שמואל,"נתיב המטעים סוף היישוב, כפר שמואל",כפר שמואל,31.893971751955934,34.93031296690933
מקלט4 כפר שמואל,"דרך הזית ליד המזכירות, כפר שמואל",כפר שמואל,31.89047407746139,34.93095753065836
מקלט6 כפר שמואל,"דרך הזית 14, כפר שמואל",כפר שמואל,31.88665962121617,34.9395936085324
מקלט חמל מלח כפר שמריהו,"הגנים 38, כפר שמריהו",כפר שמריהו,32.18496470198812,34.8196410918885
"מקלט המייסדים 73, כפר תבור","המייסדים 73, כפר תבור",כפר תבור,32.6837462991857,35.42298746393644
"מקלט הפלמ""ח 4, כפר תבור","הפלמ""ח 4, כפר תבור",כפר תבור,32.68830640921659,35.424438084567065
"מקלט לחי 16, כפר תבור","לחי 16, כפר תבור",כפר תבור,32.68551722795077,35.42092321170411
מקלט 13 כפר תבור,"רקפת ליד 6, כפר תבור",כפר תבור,32.685360201130145,35.417841313792984
מקלט 14 כפר תבור,"מרגנית ליד 15, כפר תבור",כפר תבור,32.688157188004084,35.41684564301453
מקלט 15 כפר תבור,"מרגנית ליד 5, כפר תבור",כפר תבור,32.68825407511269,35.41820007850823
מקלט 17 כפר תבור,"גפן ליד 7, כפר תבור",כפר תבור,32.68721724167982,35.41812296733007
מקלט 19 כפר תבור,"ההגנה ליד 8, כפר תבור",כפר תבור,32.685824487887885,35.42052943141579
מקלט 20 כפר תבור,"לח""י 16, כפר תבור",כפר תבור,32.685490250397464,35.42088049576144
מקלט 21 כפר תבור,"לח""י 14, כפר תבור",כפר תבור,32.685427737670814,35.4205284757372
מקלט 21 גן ילדים כפר תבור,"לחי 14, כפר תבור",כפר תבור,32.68540979539636,35.42047511901385
"מקלט הזית תחילת הישוב, כפר תפוח","הזית תחילת הישוב, כפר תפוח",כפר תפוח,32.11999980921328,35.24983278129604
"מקלט בוסטן 1, כרכום","בוסטן 1, כרכום",כרכום,32.92898005703843,35.607562084735044
"מקלט הראשונים 1, כרכום","הראשונים 1, כרכום",כרכום,32.927811797841855,35.60634863477447
מקלט 2 כרכום,"הראשונים סוף היישוב, כרכום",כרכום,32.928042543696996,35.607493682892375
מקלט 4 כרכום,"עץ הדומים 1, כרכום",כרכום,32.931070306457826,35.60806339752728
"מקלט תירוש בתוך המעון, כרם בן זמרה","תירוש בתוך המעון, כרם בן זמרה",כרם בן זמרה,33.03836436315214,35.467621016889765
"מקלט תירוש מרכז הישוב, כרם בן זמרה","תירוש מרכז הישוב, כרם בן זמרה",כרם בן זמרה,33.03837403416454,35.46731060057297
מקלט 1 כרם בן זמרה,"אשכול אלנבי דרום הישוב, כרם בן זמרה",כרם בן זמרה,33.036178629010905,35.469380799391494
מקלט 10 כרם בן זמרה,"מעלה הכרם ליד המזכירות, כרם בן זמרה",כרם בן זמרה,33.03876627650776,35.46943136540011
מקלט 11 כרם בן זמרה,"סמדר מרכז הישוב, כרם בן זמרה",כרם בן זמרה,33.039058024327424,35.4679121168656
מקלט 12 כרם בן זמרה,"תירוש מרכז הישוב, כרם בן זמרה",כרם בן זמרה,33.038265881147645,35.467288869374826
מקלט 16 כרם בן זמרה,"תירוש מזרח הישוב, כרם בן זמרה",כרם בן זמרה,33.03953481025547,35.47265591412479
מקלט 2 כרם בן זמרה,"אשכול אלנבי דרום הישוב, כרם בן זמרה",כרם בן זמרה,33.036527405677504,35.46647014344796
מקלט 4 כרם בן זמרה,"זמורה מערב הישוב, כרם בן זמרה",כרם בן זמרה,33.0386852896538,35.465074171530375
מקלט 5 כרם בן זמרה,"סמדר ליד הבית ספר של היישוב, כרם בן זמרה",כרם בן זמרה,33.03901616529307,35.46638116576754
מקלט 6 כרם בן זמרה,"מעלה הכרם צפון הישוב, כרם בן זמרה",כרם בן זמרה,33.0399082600223,35.46664073061249
מקלט 7 כרם בן זמרה,"סמדר ליד הבית כנסת הספרדי, כרם בן זמרה",כרם בן זמרה,33.041150915702715,35.46741519666478
מקלט 8 כרם בן זמרה,"תירוש צפון הישוב, כרם בן זמרה",כרם בן זמרה,33.04021838878098,35.46922160876122
מקלט 9 כרם בן זמרה,"תירוש מזרח הישוב, כרם בן זמרה",כרם בן זמרה,33.040264686609284,35.4728722306967
מקלט מס' 11 כרם בן זמרה,"תירוש ליד בית העם, כרם בן זמרה",כרם בן זמרה,33.03795299159801,35.47027462154227
מקלט ציבורי כרם בן זמרה,"מעלה הכרם ליד המזכירות, כרם בן זמרה",כרם בן זמרה,33.03851447327611,35.46912016594374
מקלט 1 כרם יבנה (ישיבה),"כרם יבנה ליד המקווה המרכזי של היישוב, כרם יבנה (ישיבה)",כרם יבנה (ישיבה),31.81803384822753,34.72242901193293
מקלט 12 כרם יבנה (ישיבה),"כרם יבנה ליד המקווה המרכזי של היישוב, כרם יבנה (ישיבה)",כרם יבנה (ישיבה),31.817391973503142,34.72439680412056
מקלט 3 כרם יבנה (ישיבה),"כרם יבנה ליד המקווה המרכזי של היישוב, כרם יבנה (ישיבה)",כרם יבנה (ישיבה),31.8184439120698,34.72117003704813
מקלט 5 כרם יבנה (ישיבה),"כרם יבנה ליד המקווה המרכזי של היישוב, כרם יבנה (ישיבה)",כרם יבנה (ישיבה),31.817687177253084,34.7237615788323
"מקלט העמק מרכז הישוב, כרם מהר""ל","העמק מרכז הישוב, כרם מהר""ל","כרם מהר""ל",32.64526199445214,34.99151305860675
"מקלט העמק מרכז הישוב, כרם מהר""ל","העמק מרכז הישוב, כרם מהר""ל","כרם מהר""ל",32.64553400476789,34.99239702544161
"מקלט כרם מהר""ל מיר""ב, כרם מהר""ל","כרם מהר""ל מיר""ב, כרם מהר""ל","כרם מהר""ל",32.64597290019606,34.96564437185523
"מקלט מס' 1 כרם מהר""ל","השדה האזור הדרומי של הקיבוץ, כרם מהר""ל","כרם מהר""ל",32.645448359224794,34.989754054259315
"מקלט מס' 2 כרם מהר""ל","מעלה הכפר במרכז המושב, כרם מהר""ל","כרם מהר""ל",32.64513665747365,34.99204625153858
"מקלט מס' 3 כרם מהר""ל","השמורה האזור הצפוני של הישוב, כרם מהר""ל","כרם מהר""ל",32.64765818770534,34.99012181295975
"מקלט מערבית ליישוב מגרש 1, כרם שלום","מערבית ליישוב מגרש 1, כרם שלום",כרם שלום,31.225820997998095,34.28464702130155
"מקלט מרכז היישוב מגרש 12, כרם שלום","מרכז היישוב מגרש 12, כרם שלום",כרם שלום,31.22646624143611,34.284074049671865
מקלט ציבורי כרם שלום,"מערבית ליישוב מגרש 1, כרם שלום",כרם שלום,31.227979086591812,34.282495629026506
מקלט ציבורי כרם שלום,"מרכז היישוב מגרש 10, כרם שלום",כרם שלום,31.227441088709714,34.28419054194193
"מקלט כלנית 0, כרמי יוסף","כלנית 0, כרמי יוסף",כרמי יוסף,31.846888189422355,34.91831301503554
"מקלט כרמי צור הגפן, כרמי צור","כרמי צור הגפן, כרמי צור",כרמי צור,31.611137637197935,35.10259399769522
"מקלט כרמי צור הגפן, כרמי צור","כרמי צור הגפן, כרמי צור",כרמי צור,31.609910800122186,35.10221595486381
"מקלט כרמי צור הגת, כרמי צור","כרמי צור הגת, כרמי צור",כרמי צור,31.61047074394132,35.10320594667428
